parasiteScientificName,Location,Latitude,Longitude
Varestrongylus pneumonicus,Indian Region,22,79
Raphidascaris acus,Scotland,56.49067119999999,-4.2026458
Cystidicola farionis,Scotland,56.49067119999999,-4.2026458
Raphidascaris acus,British Columbia,53.7266683,-127.6476205
Raphidascaris acus,Ontario,51.253775,-85.323214
Raphidascaris acus,Alberta,53.9332706,-116.5765035
Raphidascaris acus,Labrador + Newfoundland,53.1355091,-57.6604364
Truttaedacnitis truttae,British Columbia,53.7266683,-127.6476205
Truttaedacnitis truttae,New Brunswick,46.5653163,-66.46191639999999
Philometra cylindracea,Ontario,51.253775,-85.323214
Philometroides huronensis,Ontario,51.253775,-85.323214
Philometroides huronensis,British Columbia,53.7266683,-127.6476205
Philometroides nodulosa,Ontario,51.253775,-85.323214
Philonema agubernaculum,Alberta,53.9332706,-116.5765035
Philonema agubernaculum,Labrador + Newfoundland,53.1355091,-57.6604364
Philonema agubernaculum,Northwest Territories,64.8255441,-124.8457334
Cystidicola farionis,Ontario,51.253775,-85.323214
Cystidicola farionis,British Columbia,53.7266683,-127.6476205
Cystidicola farionis,Yukon + Northwest Territories,60.71795149999999,-135.0498961
Salvelinema walkeri,British Columbia,53.7266683,-127.6476205
Spinitectus gracilis,Manitoba,53.7608608,-98.8138762
Spinitectus gracilis,Canada,56.130366,-106.346771
Spinitectus carolini,Ontario,51.253775,-85.323214
Sterliadochona ephemeridarum,Ontario,51.253775,-85.323214
Sterliadochona ephemeridarum,Northwest Territories,64.8255441,-124.8457334
Sterliadochona ephemeridarum,British Columbia,53.7266683,-127.6476205
Sterliadochona ephemeridarum,Manitoba,53.7608608,-98.8138762
Rhabdochona canadensis,Alberta,53.9332706,-116.5765035
Rhabdochona canadensis,British Columbia,53.7266683,-127.6476205
Rhabdochona cascadilla,Manitoba,53.7608608,-98.8138762
Rhabdochona cascadilla,Alberta,53.9332706,-116.5765035
Rhabdochona cascadilla,British Columbia,53.7266683,-127.6476205
Cooperia oncophora,Belgium + Luxembourg,50.0546886,5.467698299999999
Ascaris suum,Indian Region,22,79
Ascaris lumbricoides,Indian Region,22,79
Parascaris equorum,Indian Region,22,79
Toxocara canis,Indian Region,22,79
Heterakis gallinarum,Indian Region,22,79
Strongylus vulgaris,Indian Region,22,79
Strongylus equinus,Indian Region,22,79
Stephanurus dentatus,Indian Region,22,79
Uncinaria stenocephala,Indian Region,22,79
Angiostrongylus cantonensis,Indian Region,22,79
Spirocerca lupi,Indian Region,22,79
Ascarops strongylina,Indian Region,22,79
Physocephalus sexalatus,Indian Region,22,79
Simondsia paradoxa,Indian Region,22,79
Tetrameres mohtedai,Indian Region,22,79
Physaloptera praeputialis,Indian Region,22,79
Rhabdochona hellichi,Spain + Andalusia,37.5442706,-4.7277528
Toxascaris leonina,Japan,36.204824,138.252924
Philonema oncorhynchi,Alaska,64.2008413,-149.4936733
Oswaldocruzia filiformis,Europe,54.5259614,15.2551187
Enterobius vermicularis,Chile,-35.675147,-71.542969
Cystidicola farionis,Eire + N. Ireland,54.7877149,-6.4923145
Dictyocaulus arnfieldi,Chile,-35.675147,-71.542969
Toxocara canis,Chile,-35.675147,-71.542969
Heligmosomoides polygyrus,Germany,51.165691,10.451526
Physocephalus sexalatus,Mexico,23.634501,-102.552784
Toxocara canis,Argentina,-38.416097,-63.61667199999999
Ascaris lumbricoides,Zaire,-6.2649292,14.2343282
Filaroides martis,Ontario,51.253775,-85.323214
Pearsonema plica,Ontario,51.253775,-85.323214
Eucoleus aerophilus,Ontario,51.253775,-85.323214
Haemonchus contortus,Kenya,-0.023559,37.906193
Cooperia oncophora,Lithuania,55.169438,23.881275
Oesophagostomum venulosum,Lithuania,55.169438,23.881275
Crenosoma vulpis,Denmark,56.26392,9.501785
Cystidicoloides tenuissima,Finland,61.92410999999999,25.7481511
Philonema sibirica,Finland,61.92410999999999,25.7481511
Trichostrongylus colubriformis,"England, Wales + Isle of Man",54.236107,-4.548056
Toxocara cati,Spain + Andalusia,37.5442706,-4.7277528
Strongylus vulgaris,Sweden,60.12816100000001,18.643501
Toxocara canis,Estonia + Latvia,56.95962400000001,24.1016552
Uncinaria stenocephala,Estonia + Latvia,56.95962400000001,24.1016552
Toxascaris leonina,Estonia + Latvia,56.95962400000001,24.1016552
Syphacia obvelata,Arizona,34.0489281,-111.0937311
Protostrongylus boughtoni,Wisconsin,43.7844397,-88.7878678
Obeliscoides cuniculi,Wisconsin,43.7844397,-88.7878678
Cucullanus cirratus,West Coast of Norway,60.4121981,5.3222701
Cosmocephalus obvelatus,West Coast of Norway,60.4121981,5.3222701
Anisakis typica,Gulf of Mexico,25.304304,-90.065918
Rhabdochona hellichi,Austria,47.516231,14.550072
Philometroides sanguinea,Norway,60.47202399999999,8.468945999999999
Ascaris lumbricoides,Sri Lanka,7.873053999999999,80.77179699999999
Pseudoterranova decipiens,Norwegian Sea,68.8773537,3.13966
Skrjabinoclava inornatae,Nova Scotia,44.68198659999999,-63.744311
Skrjabinoclava inornatae,Canada,56.130366,-106.346771
Anisakis simplex,Ligurian Sea,43.7542275,8.8362755
Camallanus oxycephalus,Louisiana,30.9842977,-91.96233269999999
Spinitectus carolini,Louisiana,30.9842977,-91.96233269999999
Trichuris muris,France,46.227638,2.213749
Anisakis simplex,France,46.227638,2.213749
Capillaria anatis,Black Sea,43.41302899999999,34.299316
Amidostomum acutum,Black Sea,43.41302899999999,34.299316
Cosmocephalus obvelatus,Black Sea,43.41302899999999,34.299316
Streptocara crassicauda,Black Sea,43.41302899999999,34.299316
Trichosomoides crassicauda,United States,37.09024,-95.712891
Camallanus corderoi,Argentina,-38.416097,-63.61667199999999
Camallanus lacustris,Mexico,23.634501,-102.552784
Trichuris discolor,Italy,41.87194,12.56738
Trichuris muris,Italy,41.87194,12.56738
Capillaria gracilis,Mediterranean,34.5531284,18.0480105
Pseudocapillaria tomentosa,Mediterranean,34.5531284,18.0480105
Trichosomoides crassicauda,Italy,41.87194,12.56738
Oxyuris equi,Italy,41.87194,12.56738
Syphacia muris,Italy,41.87194,12.56738
Syphacia obvelata,Italy,41.87194,12.56738
Blatticola blattae,Italy,41.87194,12.56738
Hammerschmidtiella diesingi,Italy,41.87194,12.56738
Heterakis gallinarum,Italy,41.87194,12.56738
Heterakis spumosa,Italy,41.87194,12.56738
Ascaridia columbae,Italy,41.87194,12.56738
Ascaridia compar,Italy,41.87194,12.56738
Ascaridia dissimilis,Italy,41.87194,12.56738
Ascaridia galli,Italy,41.87194,12.56738
Ascaridia numidae,Italy,41.87194,12.56738
Spirura rytipleurites,Egypt,26.820553,30.802498
Oesophagostomum bifurcum,Italy,41.87194,12.56738
Oesophagostomum columbianum,Italy,41.87194,12.56738
Oesophagostomum quadrispinulatum,Italy,41.87194,12.56738
Cyathostoma lari,Italy,41.87194,12.56738
Graphidium strigosum,Italy,41.87194,12.56738
Trichostrongylus skrjabini,Italy,41.87194,12.56738
Trichostrongylus tenuis,Italy,41.87194,12.56738
Haemonchus placei,Italy,41.87194,12.56738
Dictyocaulus arnfieldi,Italy,41.87194,12.56738
Dictyocaulus viviparus,Italy,41.87194,12.56738
Ollulanus tricuspis,Italy,41.87194,12.56738
Oswaldocruzia filiformis,Italy,41.87194,12.56738
Nematodirus battus,Italy,41.87194,12.56738
Heligmosomoides polygyrus,Italy,41.87194,12.56738
Neostrongylus linearis,Italy,41.87194,12.56738
Varestrongylus capreoli,Italy,41.87194,12.56738
Cystocaulus ocreatus,Italy,41.87194,12.56738
Protostrongylus cuniculorum,Italy,41.87194,12.56738
Crenosoma striatum,Italy,41.87194,12.56738
Crenosoma vulpis,Italy,41.87194,12.56738
Troglostrongylus brevior,Italy,41.87194,12.56738
Filaroides martis,Italy,41.87194,12.56738
Skrjabingylus nasicola,Italy,41.87194,12.56738
Pseudoterranova decipiens,Italy,41.87194,12.56738
Truttaedacnitis truttae,Italy,41.87194,12.56738
Cucullanus cirratus,Mediterranean,34.5531284,18.0480105
Cucullanus heterochrous,Mediterranean,34.5531284,18.0480105
Dichelyne minutus,Mediterranean,34.5531284,18.0480105
Goezia ascaroides,Adriatic Sea,41.85509039999999,17.2902839
Contracaecum microcephalum,Italy,41.87194,12.56738
Raphidascaris acus,Mediterranean,34.5531284,18.0480105
Baylisascaris laevis,Italy,41.87194,12.56738
Toxocara cati,Italy,41.87194,12.56738
Toxocara vitulorum,Italy,41.87194,12.56738
Porrocaecum angusticolle,Italy,41.87194,12.56738
Porrocaecum ensicaudatum,Italy,41.87194,12.56738
Camallanus lacustris,Italy,41.87194,12.56738
Trichostrongylus retortaeformis,Japan,36.204824,138.252924
Hystrichis tricolor,Italy,41.87194,12.56738
Eustrongylides tubifex,Italy,41.87194,12.56738
Philometra rischta,Italy,41.87194,12.56738
Echinocephalus uncinatus,Italy,41.87194,12.56738
Proleptus obtusus,Italy,41.87194,12.56738
Pterygodermatites affinis,Italy,41.87194,12.56738
Spirura rytipleurites,Italy,41.87194,12.56738
Spirura talpae,Italy,41.87194,12.56738
Simondsia paradoxa,Italy,41.87194,12.56738
Mastophorus muris,Italy,41.87194,12.56738
Cyrnea eurycerca,Italy,41.87194,12.56738
Cyrnea mansioni,Italy,41.87194,12.56738
Hedruris androphora,Italy,41.87194,12.56738
Acuaria anthuris,Italy,41.87194,12.56738
Acuaria hamulosa,Italy,41.87194,12.56738
Cosmocephalus obvelatus,Italy,41.87194,12.56738
Dispharynx nasuta,Italy,41.87194,12.56738
Diplotriaena tricuspis,Italy,41.87194,12.56738
Serratospiculum tendo,Italy,41.87194,12.56738
Strongylus vulgaris,Denmark,56.26392,9.501785
Strongylus edentatus,Denmark,56.26392,9.501785
Camallanus truncatus,European USSR (CIS),54.5259614,15.2551187
Enterobius vermicularis,Cuba,21.521757,-77.781167
Toxocara canis,Uruguay,-32.522779,-55.765835
Haemonchus placei,Denmark,56.26392,9.501785
Trichostrongylus axei,Denmark,56.26392,9.501785
Neocamallanus ophiocephali,Pakistan,30.375321,69.34511599999999
Toxascaris leonina,Greenland,71.706936,-42.604303
Uncinaria stenocephala,Greenland,71.706936,-42.604303
Spinitectus carolini,North Carolina,35.7595731,-79.01929969999999
Porrocaecum crassum,Japan,36.204824,138.252924
Camallanus oxycephalus,Great Lakes,45.0522366,-82.4846115
Cystidicola farionis,Great Lakes,45.0522366,-82.4846115
Cystidicoloides tenuissima,Great Lakes,45.0522366,-82.4846115
Philonema oncorhynchi,Great Lakes,45.0522366,-82.4846115
Rhabdochona canadensis,Great Lakes,45.0522366,-82.4846115
Rhabdochona cascadilla,Great Lakes,45.0522366,-82.4846115
Spinitectus gracilis,Great Lakes,45.0522366,-82.4846115
Ascarophis morrhuae,Northeast Atlantic,39.370134,-77.40677199999999
Pseudoterranova decipiens,Western coast of British Isles,56.41323389999999,-5.472362899999999
Ascaris suum,Japan,36.204824,138.252924
Camallanus lacustris,Norway,60.47202399999999,8.468945999999999
Philometra ovata,Norway,60.47202399999999,8.468945999999999
Ascaris lumbricoides,Germany,51.165691,10.451526
Trichostrongylus axei,California,36.778261,-119.4179324
Pterygodermatites coloradensis,Idaho,44.0682019,-114.7420408
Spirura infundibuliformis,Idaho,44.0682019,-114.7420408
Trichuris discolor,Vietnam,14.058324,108.277199
Amidostomum fulicae,Vietnam,14.058324,108.277199
Cyclodontostomum purvisi,Vietnam,14.058324,108.277199
Stephanurus dentatus,Vietnam,14.058324,108.277199
Oesophagostomum dentatum,Vietnam,14.058324,108.277199
Oesophagostomum radiatum,Vietnam,14.058324,108.277199
Oesophagostomum bifurcum,Vietnam,14.058324,108.277199
Oesophagostomum venulosum,Vietnam,14.058324,108.277199
Oesophagostomum asperum,Vietnam,14.058324,108.277199
Metastrongylus pudendotectus,Vietnam,14.058324,108.277199
Metastrongylus salmi,Vietnam,14.058324,108.277199
Cooperia punctata,Vietnam,14.058324,108.277199
Haemonchus contortus,Vietnam,14.058324,108.277199
Dictyocaulus viviparus,Vietnam,14.058324,108.277199
Dictyocaulus eckerti,Vietnam,14.058324,108.277199
Ascaris suum,Vietnam,14.058324,108.277199
Ascaridia columbae,Vietnam,14.058324,108.277199
Toxocara canis,Vietnam,14.058324,108.277199
Syphacia obvelata,Vietnam,14.058324,108.277199
Heterakis gallinarum,Vietnam,14.058324,108.277199
Ascarops strongylina,Vietnam,14.058324,108.277199
Physocephalus sexalatus,Vietnam,14.058324,108.277199
Simondsia paradoxa,Vietnam,14.058324,108.277199
Hadjelia truncata,Vietnam,14.058324,108.277199
Tetrameres mohtedai,Vietnam,14.058324,108.277199
Acuaria hamulosa,Vietnam,14.058324,108.277199
Dispharynx nasuta,Vietnam,14.058324,108.277199
Physaloptera praeputialis,Vietnam,14.058324,108.277199
Oxyspirura mansoni,Vietnam,14.058324,108.277199
Rictularia proni,Vietnam,14.058324,108.277199
Protostrongylus rufescens,Lesser Antilles,14.4122148,-64.7627955
Oesophagostomum venulosum,Lesser Antilles,14.4122148,-64.7627955
Pearsonema plica,Balearic Islands,39.3587759,2.7356328
Eucoleus aerophilus,Spain + Andalusia,37.5442706,-4.7277528
Eucoleus aerophilus,Balearic Islands,39.3587759,2.7356328
Aonchotheca putorii,Balearic Islands,39.3587759,2.7356328
Crenosoma petrowi,Spain + Andalusia,37.5442706,-4.7277528
Crenosoma petrowi,Balearic Islands,39.3587759,2.7356328
Uncinaria stenocephala,Denmark,56.26392,9.501785
Toxocara canis,Denmark,56.26392,9.501785
Camallanus xenentodoni,Pakistan,30.375321,69.34511599999999
Umingmakstrongylus pallikuukensis,Northwest Territories,64.8255441,-124.8457334
Umingmakstrongylus pallikuukensis,Saskatchewan,52.9399159,-106.4508639
Heligmosomoides polygyrus,Japan,36.204824,138.252924
Hystrichis tricolor,Florida,27.6648274,-81.5157535
Amidostomum acutum,Florida,27.6648274,-81.5157535
Capillaria anatis,Florida,27.6648274,-81.5157535
Echinuria uncinata,Florida,27.6648274,-81.5157535
Epomidiostomum uncinatum,Florida,27.6648274,-81.5157535
Porrocaecum crassum,Florida,27.6648274,-81.5157535
Streptocara crassicauda,Florida,27.6648274,-81.5157535
Philometroides huronensis,Quebec,52.9399159,-73.5491361
Philometroides nodulosa,Quebec,52.9399159,-73.5491361
Raphidascaris acus,Quebec,52.9399159,-73.5491361
Sterliadochona ephemeridarum,Quebec,52.9399159,-73.5491361
Gongylonema pulchrum,Florida,27.6648274,-81.5157535
Haemonchus contortus,Pakistan,30.375321,69.34511599999999
Trichostrongylus axei,Pakistan,30.375321,69.34511599999999
Trichostrongylus vitrinus,Pakistan,30.375321,69.34511599999999
Trichostrongylus colubriformis,Pakistan,30.375321,69.34511599999999
Oesophagostomum venulosum,Pakistan,30.375321,69.34511599999999
Nematodirus spathiger,Pakistan,30.375321,69.34511599999999
Dictyocaulus filaria,Pakistan,30.375321,69.34511599999999
Trichuris skrjabini,Pakistan,30.375321,69.34511599999999
Oesophagostomum asperum,Pakistan,30.375321,69.34511599999999
Chabertia ovina,Pakistan,30.375321,69.34511599999999
Varestrongylus pneumonicus,Pakistan,30.375321,69.34511599999999
Oesophagostomum columbianum,Pakistan,30.375321,69.34511599999999
Cooperia pectinata,Pakistan,30.375321,69.34511599999999
Cooperia punctata,Pakistan,30.375321,69.34511599999999
Trichuris discolor,Pakistan,30.375321,69.34511599999999
Oesophagostomum radiatum,Pakistan,30.375321,69.34511599999999
Skrjabinema ovis,Pakistan,30.375321,69.34511599999999
Trichostrongylus axei,The Gambia,13.443182,-15.310139
Trichostrongylus colubriformis,The Gambia,13.443182,-15.310139
Oesophagostomum radiatum,The Gambia,13.443182,-15.310139
Uncinaria stenocephala,"England, Wales + Isle of Man",54.236107,-4.548056
Trichuris vulpis,"England, Wales + Isle of Man",54.236107,-4.548056
Haemonchus contortus,Sumatra,-0.589724,101.3431058
Trichostrongylus axei,Sumatra,-0.589724,101.3431058
Trichostrongylus colubriformis,Sumatra,-0.589724,101.3431058
Cooperia curticei,Sumatra,-0.589724,101.3431058
Heterakis spumosa,Victoria,-37.01,144.75
Raphidascaris acus,Eire + N. Ireland,54.7877149,-6.4923145
Dicheilonema rheae,"Ukraine, incl. Moldavia",48.379433,31.1655799
Elaphostrongylus cervi,Nearctic,53.569001,-113.571487
Pseudalius inflexus,Italy,41.87194,12.56738
Skrjabinoptera phrynosoma,Florida,27.6648274,-81.5157535
Skrjabinoptera phrynosoma,Idaho,44.0682019,-114.7420408
Skrjabinoptera phrynosoma,Oklahoma,35.0077519,-97.092877
Skrjabinoptera phrynosoma,Utah,39.3209801,-111.0937311
Skrjabinoptera phrynosoma,Nevada,38.8026097,-116.419389
Teladorsagia circumcincta,Australia,-25.274398,133.775136
Teladorsagia circumcincta,Germany,51.165691,10.451526
Anisakis simplex,East China Sea/ Yellow Sea,35.4942771,123.7964613
Echinocephalus uncinatus,Coast of Pakistan,24.8684886,67.0251991
Dictyocaulus filaria,Japan,36.204824,138.252924
Haemonchus contortus,Japan,36.204824,138.252924
Oesophagostomum dentatum,Japan,36.204824,138.252924
Skrjabinoclava inornatae,Nearctic,53.569001,-113.571487
Skrjabinoclava morrisoni,Nearctic,53.569001,-113.571487
Graphidium strigosum,Southwest Europe,41.2745004,-1.2121322
Trichostrongylus retortaeformis,Southwest Europe,41.2745004,-1.2121322
Nematodiroides zembrae,Southwest Europe,41.2745004,-1.2121322
Protostrongylus cuniculorum,Southwest Europe,41.2745004,-1.2121322
Passalurus ambiguus,Southwest Europe,41.2745004,-1.2121322
Contracaecum rudolphii,Nova Scotia,44.68198659999999,-63.744311
Anisakis simplex,Persian Gulf,26.7505337,51.6834275
Truttaedacnitis truttae,Utah,39.3209801,-111.0937311
Truttaedacnitis truttae,"England, Wales + Isle of Man",54.236107,-4.548056
Dichelyne cotylophora,Manitoba,53.7608608,-98.8138762
Philometra kotlani,Norway,60.47202399999999,8.468945999999999
Camallanus truncatus,Norway,60.47202399999999,8.468945999999999
Raphidascaris acus,Norway,60.47202399999999,8.468945999999999
Amidostomum anseris,Iceland,64.963051,-19.020835
Echinuria uncinata,Iceland,64.963051,-19.020835
Streptocara crassicauda,Iceland,64.963051,-19.020835
Anisakis typica,Atlantic Ocean,-14.5994134,-28.6731465
Pseudalius inflexus,Atlantic Ocean,-14.5994134,-28.6731465
Anisakis physeteris,Atlantic Ocean,-14.5994134,-28.6731465
Anisakis physeteris,Northern Indian Ocean,-33.137551,81.826172
Dichelyne cotylophora,Lake Huron,45.0521793,-82.48509399999999
Vigisospirura potekhina,Spain + Andalusia,37.5442706,-4.7277528
Soboliphyme baturini,Lake Baikal,53.5587003,108.1649965
Baylisascaris transfuga,Japan,36.204824,138.252924
Trichosomoides crassicauda,Lake Baikal,53.5587003,108.1649965
Mastophorus muris,Lake Baikal,53.5587003,108.1649965
Streptopharagus kutassi,Lake Baikal,53.5587003,108.1649965
Physaloptera praeputialis,Lake Baikal,53.5587003,108.1649965
Gongylonema neoplasticum,Lake Baikal,53.5587003,108.1649965
Ascarops strongylina,Mongolia,46.862496,103.846656
Rictularia cristata,Lake Baikal,53.5587003,108.1649965
Ascaris suum,Lake Baikal,53.5587003,108.1649965
Baylisascaris devosi,Lake Baikal,53.5587003,108.1649965
Toxascaris leonina,Lake Baikal,53.5587003,108.1649965
Parascaris equorum,Lake Baikal,53.5587003,108.1649965
Baylisascaris laevis,Lake Baikal,53.5587003,108.1649965
Toxocara canis,Lake Baikal,53.5587003,108.1649965
Aspiculuris tetraptera,Lake Baikal,53.5587003,108.1649965
Triodontophorus tenuicollis,Scotland,56.49067119999999,-4.2026458
Obeliscoides cuniculi,Manitoba,53.7608608,-98.8138762
Protostrongylus boughtoni,Manitoba,53.7608608,-98.8138762
Passalurus ambiguus,Lake Baikal,53.5587003,108.1649965
Oxyuris equi,Lake Baikal,53.5587003,108.1649965
Filaroides martis,Lake Baikal,53.5587003,108.1649965
Syphacia obvelata,Lake Baikal,53.5587003,108.1649965
Skrjabinema ovis,Lake Baikal,53.5587003,108.1649965
Strongylus equinus,Lake Baikal,53.5587003,108.1649965
Triodontophorus tenuicollis,Lake Baikal,53.5587003,108.1649965
Chabertia ovina,Lake Baikal,53.5587003,108.1649965
Uncinaria stenocephala,Lake Baikal,53.5587003,108.1649965
Cylicocyclus nassatus,Lake Baikal,53.5587003,108.1649965
Oesophagostomum dentatum,Lake Baikal,53.5587003,108.1649965
Oesophagostomum radiatum,Lake Baikal,53.5587003,108.1649965
Oesophagostomum venulosum,Lake Baikal,53.5587003,108.1649965
Oesophagostomum columbianum,Lake Baikal,53.5587003,108.1649965
Metastrongylus pudendotectus,Lake Baikal,53.5587003,108.1649965
Crenosoma petrowi,Lake Baikal,53.5587003,108.1649965
Crenosoma vulpis,Lake Baikal,53.5587003,108.1649965
Protostrongylus hobmaieri,Lake Baikal,53.5587003,108.1649965
Trichostrongylus colubriformis,Lake Baikal,53.5587003,108.1649965
Trichostrongylus skrjabini,Lake Baikal,53.5587003,108.1649965
Trichostrongylus axei,Lake Baikal,53.5587003,108.1649965
Trichostrongylus vitrinus,Lake Baikal,53.5587003,108.1649965
Ostertagia ostertagi,Lake Baikal,53.5587003,108.1649965
Cooperia punctata,Lake Baikal,53.5587003,108.1649965
Cooperia oncophora,Lake Baikal,53.5587003,108.1649965
Cooperia pectinata,Lake Baikal,53.5587003,108.1649965
Haemonchus contortus,Lake Baikal,53.5587003,108.1649965
Nematodirus spathiger,Lake Baikal,53.5587003,108.1649965
Nematodirus filicollis,Lake Baikal,53.5587003,108.1649965
Nematodirus helvetianus,Lake Baikal,53.5587003,108.1649965
Dictyocaulus filaria,Lake Baikal,53.5587003,108.1649965
Dictyocaulus viviparus,Lake Baikal,53.5587003,108.1649965
Dictyocaulus arnfieldi,Lake Baikal,53.5587003,108.1649965
Heligmosomum mixtum,Lake Baikal,53.5587003,108.1649965
Nematodirus filicollis,Iran,32.427908,53.688046
Nematodirus battus,Iran,32.427908,53.688046
Trichostrongylus colubriformis,Iran,32.427908,53.688046
Trichostrongylus vitrinus,Iran,32.427908,53.688046
Trichuris discolor,Iran,32.427908,53.688046
Anisakis simplex,Black Sea,43.41302899999999,34.299316
Spirocerca lupi,Iran,32.427908,53.688046
Toxocara cati,Iceland,64.963051,-19.020835
Heligmosomoides laevis,France,46.227638,2.213749
Heligmosomum mixtum,France,46.227638,2.213749
Camallanus lacustris,Belgium + Luxembourg,50.0546886,5.467698299999999
Trichuris skrjabini,Spain + Andalusia,37.5442706,-4.7277528
Trichostrongylus colubriformis,Java,-7.29,109.9
Trichostrongylus axei,Java,-7.29,109.9
Haemonchus contortus,Java,-7.29,109.9
Oesophagostomum columbianum,Java,-7.29,109.9
Cooperia curticei,Java,-7.29,109.9
Trichuris ovis,Java,-7.29,109.9
Oesophagostomum asperum,Java,-7.29,109.9
Oesophagostomum radiatum,Indonesia & Malaysia,-0.789275,113.921327
Haemonchus contortus,Indonesia & Malaysia,-0.789275,113.921327
Ostertagia ostertagi,Indonesia & Malaysia,-0.789275,113.921327
Cooperia punctata,Indonesia & Malaysia,-0.789275,113.921327
Dictyocaulus eckerti,Germany,51.165691,10.451526
Strongylus vulgaris,Germany,51.165691,10.451526
Strongylus edentatus,Germany,51.165691,10.451526
Triodontophorus tenuicollis,Germany,51.165691,10.451526
Cyathostomum catinatum,Germany,51.165691,10.451526
Cylicocyclus nassatus,Germany,51.165691,10.451526
Cylicostephanus longibursatus,Germany,51.165691,10.451526
Uncinaria stenocephala,Victoria,-37.01,144.75
Pseudalius inflexus,Baltic Sea,58.48795200000001,19.863281
Rhabdochona denudata,Greece,39.074208,21.824312
Crenosoma vulpis,Spain + Andalusia,37.5442706,-4.7277528
Aelurostrongylus pridhami,Spain + Andalusia,37.5442706,-4.7277528
Angiostrongylus vasorum,Spain + Andalusia,37.5442706,-4.7277528
Filaroides martis,Spain + Andalusia,37.5442706,-4.7277528
Skrjabingylus nasicola,Spain + Andalusia,37.5442706,-4.7277528
Baylisascaris columnaris,Spain + Andalusia,37.5442706,-4.7277528
Physaloptera praeputialis,Spain + Andalusia,37.5442706,-4.7277528
Skrjabingylus nasicola,Byelorussia,53.709807,27.953389
Filaroides martis,Byelorussia,53.709807,27.953389
Heligmosomoides polygyrus,Quebec,52.9399159,-73.5491361
Ascarophis filiformis,Sea of Japan,38.848848,135
Anisakis physeteris,Sea of Okhotsk,52.87362299999999,149.3658173
Syphacia obvelata,"England, Wales + Isle of Man",54.236107,-4.548056
Skrjabingylus nasicola,"England, Wales + Isle of Man",54.236107,-4.548056
Filaroides martis,"England, Wales + Isle of Man",54.236107,-4.548056
Aelurostrongylus falciformis,"England, Wales + Isle of Man",54.236107,-4.548056
Parafilaroides gymnurus,"England, Wales + Isle of Man",54.236107,-4.548056
Otostrongylus circumlitus,"England, Wales + Isle of Man",54.236107,-4.548056
Pseudoterranova decipiens,"England, Wales + Isle of Man",54.236107,-4.548056
Anisakis simplex,"England, Wales + Isle of Man",54.236107,-4.548056
Oxyuris equi,"England, Wales + Isle of Man",54.236107,-4.548056
Strongylus equinus,"England, Wales + Isle of Man",54.236107,-4.548056
Strongylus vulgaris,"England, Wales + Isle of Man",54.236107,-4.548056
Strongylus edentatus,"England, Wales + Isle of Man",54.236107,-4.548056
Trichostrongylus vitrinus,"England, Wales + Isle of Man",54.236107,-4.548056
Oesophagostomum venulosum,"England, Wales + Isle of Man",54.236107,-4.548056
Chabertia ovina,"England, Wales + Isle of Man",54.236107,-4.548056
Skrjabinema ovis,"England, Wales + Isle of Man",54.236107,-4.548056
Trichuris ovis,"England, Wales + Isle of Man",54.236107,-4.548056
Muellerius capillaris,"England, Wales + Isle of Man",54.236107,-4.548056
Parelaphostrongylus tenuis,United States,37.09024,-95.712891
Oesophagostomum bifurcum,Ghana,7.946527,-1.023194
Pseudoterranova decipiens,Norway,60.47202399999999,8.468945999999999
Aspiculuris tetraptera,France,46.227638,2.213749
Spirocerca lupi,Byelorussia,53.709807,27.953389
Ascaris lumbricoides,Nicaragua,12.865416,-85.207229
Trichuris trichiura,Nicaragua,12.865416,-85.207229
Parelaphostrongylus tenuis,Quebec,52.9399159,-73.5491361
Camallanus lacustris,Eire + N. Ireland,54.7877149,-6.4923145
Aspiculuris tetraptera,Eire + N. Ireland,54.7877149,-6.4923145
Anisakis simplex,Irish Sea,53.8276917,-4.465836599999999
Syncuaria squamata,Gulf of Mexico,25.304304,-90.065918
Anisakis pegreffii,Western Iberian coast,40.4830106,-4.087557299999999
Anisakis pegreffii,New Zealand coast,-42.6919232,171.3399414
Anisakis pegreffii,Southwest Atlantic,-14.5994134,-28.6731465
Cheilospirura spinosa,Tennessee,35.5174913,-86.5804473
Nematodirus abnormalis,Spain + Andalusia,37.5442706,-4.7277528
Oesophagostomum venulosum,Denmark,56.26392,9.501785
Ascaridia galli,Denmark,56.26392,9.501785
Trichostrongylus colubriformis,Ethiopia (incl. Dhibouti),11.59516,43.146473
Haemonchus contortus,Ethiopia (incl. Dhibouti),11.59516,43.146473
Cooperia curticei,Ghana,7.946527,-1.023194
Trichostrongylus axei,Belgium + Luxembourg,50.0546886,5.467698299999999
Camallanus lacustris,Finland,61.92410999999999,25.7481511
Parelaphostrongylus tenuis,New Brunswick,46.5653163,-66.46191639999999
Spirura talpae,Spain + Andalusia,37.5442706,-4.7277528
Pterygodermatites hispanica,Spain + Andalusia,37.5442706,-4.7277528
Syphacia obvelata,Spain + Andalusia,37.5442706,-4.7277528
Syphacia muris,Spain + Andalusia,37.5442706,-4.7277528
Toxocara cati,Greece,39.074208,21.824312
Trichuris trichiura,Zaire,-6.2649292,14.2343282
Trichuris trichiura,Egypt,26.820553,30.802498
Otostrongylus circumlitus,Quebec,52.9399159,-73.5491361
Cylicocyclus nassatus,France,46.227638,2.213749
Cylicostephanus longibursatus,France,46.227638,2.213749
